data_venda,produto_id,produto_nome,categoria,canal_venda,regiao,cliente_tipo,quantidade,preco_unitario,custo_unitario,vendedor_id,estoque_disponivel
2021-06-02,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,4,193.96,98.35,V804,8
2024-06-25,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Jurídica,5,554.64,314.9,V453,19
2020-04-23,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Física,2,774.52,615.48,V713,6
2024-03-22,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,6,589.2,345.97,V991,19
2024-01-05,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Jurídica,3,209.74,166.36,V369,30
2023-11-07,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,6,741.22,580.9,V647,48
2022-09-20,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,10,131.34,99.52,V866,12
2022-11-29,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Jurídica,6,254.77,144.65,V979,20
2024-05-19,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,5,313.93,213.96,V548,9
2019-05-14,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Física,10,473.22,276.39,V178,10
2019-06-05,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,9,372.42,292.59,V243,47
2024-03-07,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,624.04,447.76,V732,10
2023-11-12,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,1,536.93,409.37,V709,45
2023-01-19,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,8,770.26,553.25,V736,26
2023-07-29,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Física,6,533.38,382.8,V761,45
2022-10-27,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Física,6,383.14,195.39,V154,14
2021-04-24,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Física,9,371.45,279.67,V674,24
2019-08-23,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,5,559.55,365.31,V899,2
2023-05-22,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,10,550.03,344.08,V704,20
2024-05-24,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Física,7,408.73,233.83,V806,3
2023-04-19,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Jurídica,1,298.9,166.11,V192,16
2020-08-19,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,6,544.94,381.05,V110,39
2022-07-16,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,4,391.47,297.36,V127,33
2021-09-21,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Jurídica,6,449.06,348.23,V624,16
2020-02-17,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,3,121.83,73.21,V475,25
2023-09-10,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,8,292.7,206.02,V932,14
2022-12-10,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,2,646.59,424.33,V798,36
2022-09-27,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,5,478.93,285.58,V331,34
2024-12-15,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Física,2,432.86,304.36,V381,21
2019-10-05,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,4,163.46,96.31,V581,17
2024-07-22,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Física,4,574.32,297.33,V872,17
2019-12-11,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Física,9,663.6,391.81,V813,9
2021-02-13,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Jurídica,4,463.56,368.03,V740,15
2021-11-27,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Jurídica,10,215.93,155.72,V341,1
2019-10-12,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,5,106.45,59.51,V744,46
2022-05-13,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Física,8,678.12,471.6,V428,33
2023-12-28,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Jurídica,1,452.95,296.15,V676,6
2019-11-23,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,7,154.62,99.76,V823,25
2019-09-02,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Física,10,587.77,438.6,V468,12
2024-02-04,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Jurídica,2,562.61,395.47,V200,3
2022-09-15,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Física,2,784.74,440.78,V714,7
2020-06-21,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Física,8,192.43,152.5,V557,8
2019-10-13,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Física,9,626.56,465.66,V200,18
2020-07-14,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Jurídica,8,538.19,397.2,V217,4
2020-06-16,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,1,306.29,175.73,V187,27
2021-09-30,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Jurídica,10,716.32,408.77,V480,34
2025-05-01,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,4,343.53,272.9,V186,21
2023-09-01,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Jurídica,4,337.14,172.78,V218,47
2019-05-25,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Física,7,108.86,67.21,V392,49
2022-02-20,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,9,362.09,195.53,V498,12
2024-05-25,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Jurídica,7,346.85,208.68,V848,47
2020-01-19,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sul,Pessoa Física,7,268.85,180.02,V851,29
2024-08-14,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,2,167.24,104.26,V732,29
2023-09-05,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,2,250.85,173.96,V259,13
2021-03-17,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,2,452.48,292.53,V874,12
2020-08-25,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,2,216.17,111.92,V770,19
2021-01-29,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Física,3,583.4,404.49,V457,9
2024-12-14,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Física,7,603.76,388.75,V412,22
2020-07-26,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,1,744.74,495.8,V254,5
2021-06-27,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Física,6,596.93,426.87,V417,32
2024-12-30,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Física,1,489.26,298.04,V474,41
2020-02-10,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Física,6,610.75,401.96,V389,37
2020-12-30,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Física,1,125.46,71.14,V481,19
2020-06-08,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Física,8,366.78,211.86,V397,48
2020-01-04,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,2,713.7,468.92,V120,21
2021-11-05,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,8,751.05,574.87,V620,48
2021-04-14,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,8,113.28,86.71,V449,5
2019-12-04,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Física,9,753.27,448.01,V832,35
2023-07-16,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,618.64,479.62,V167,43
2019-12-04,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,9,564.81,435.39,V810,45
2021-03-07,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Jurídica,4,218.89,124.99,V399,42
2021-04-01,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Física,8,317.11,204.32,V701,29
2019-05-20,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,3,165.46,110.19,V593,30
2020-03-09,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,2,710.16,523.68,V728,47
2024-11-26,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,10,728.18,537.04,V670,0
2022-10-14,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,4,231.12,140.44,V418,46
2025-03-28,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,2,445.78,309.35,V947,16
2021-01-29,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Jurídica,7,181.4,129.78,V228,2
2025-01-31,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,8,319.83,236.24,V420,48
2020-11-07,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sul,Pessoa Física,8,189.33,149.14,V642,19
2021-02-08,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,10,324.91,205.26,V265,15
2020-12-23,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Física,8,682.5,517.74,V661,41
2022-06-29,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,7,253.79,140.28,V935,36
2023-09-05,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,1,107.52,80.63,V814,30
2022-12-09,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Jurídica,1,618.01,404.25,V222,46
2020-04-21,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Jurídica,1,702.17,541.3,V426,27
2022-11-29,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Física,1,236.47,184.55,V910,2
2023-10-11,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,9,313.47,187.68,V278,18
2019-11-28,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Física,5,549.92,283.52,V848,31
2023-11-28,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Física,9,271.82,182.88,V698,9
2024-01-09,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Jurídica,8,601.11,417.0,V429,14
2022-11-27,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,2,390.08,238.63,V638,24
2021-12-05,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,3,302.5,182.62,V353,49
2024-06-28,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Física,5,374.38,192.06,V615,3
2024-03-10,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Jurídica,1,120.66,61.22,V626,44
2022-08-06,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Física,9,623.66,367.0,V463,43
2022-01-05,P003,Central Multimídia,Som,Varejo,Norte,Pessoa Jurídica,7,307.02,175.08,V140,25
2022-10-22,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Jurídica,9,532.54,372.14,V493,24
2021-04-15,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,2,219.92,157.47,V528,23
2021-05-21,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Física,3,730.82,546.23,V322,9
2021-01-27,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Física,6,552.61,381.58,V235,37
2020-03-12,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Jurídica,4,696.91,354.2,V502,39
2020-09-25,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,5,791.6,535.67,V657,13
2021-07-08,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,2,666.52,346.91,V384,25
2024-03-27,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Física,3,349.75,232.05,V469,5
2022-07-18,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Física,10,259.45,195.8,V128,8
2023-06-25,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Jurídica,6,121.0,89.04,V493,24
2021-02-16,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Física,3,128.9,90.81,V282,25
2022-02-20,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Jurídica,7,681.55,517.12,V122,47
2019-07-11,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,7,393.92,223.26,V140,35
2025-03-20,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Física,6,107.8,64.6,V835,29
2020-04-06,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Jurídica,1,444.06,307.54,V796,42
2019-06-03,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,4,776.81,529.1,V101,16
2023-10-29,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Jurídica,8,352.51,210.21,V106,25
2023-11-05,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,7,794.4,452.75,V380,29
2024-04-29,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Física,2,726.67,484.79,V943,37
2022-07-29,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Física,3,667.97,518.13,V260,28
2020-05-30,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,3,139.61,93.27,V601,27
2024-05-25,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Física,9,141.54,90.62,V993,12
2023-09-16,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,2,168.77,119.35,V558,4
2022-07-24,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,2,549.15,411.84,V781,1
2020-01-15,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,3,192.86,111.79,V205,10
2021-05-31,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Jurídica,3,376.26,223.64,V270,21
2019-11-07,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Jurídica,10,646.72,375.36,V145,17
2020-06-01,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,7,638.01,484.04,V924,4
2024-04-25,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Jurídica,3,611.3,358.45,V168,31
2023-07-12,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,6,216.22,118.3,V580,34
2024-01-15,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Física,3,539.08,400.15,V676,37
2020-09-23,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,6,609.07,469.04,V102,5
2020-05-14,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,4,539.76,290.43,V850,29
2021-07-29,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,6,775.49,505.73,V962,42
2021-01-25,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,8,347.87,247.6,V281,40
2019-10-24,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Jurídica,2,115.02,62.71,V702,45
2024-06-27,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,8,572.44,419.11,V384,30
2021-11-04,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Jurídica,7,440.7,273.81,V288,26
2023-02-20,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Jurídica,8,215.89,161.07,V647,9
2023-04-06,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Física,6,497.87,265.83,V192,47
2019-09-11,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,1,208.92,116.58,V346,31
2023-08-14,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Jurídica,4,793.07,601.59,V376,0
2024-08-28,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Jurídica,2,792.8,626.36,V271,23
2020-04-24,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,4,584.58,363.99,V650,1
2024-04-12,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Jurídica,1,148.5,86.99,V704,31
2021-11-10,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Jurídica,8,551.98,410.59,V494,27
2023-07-14,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Jurídica,1,645.82,396.73,V637,31
2023-02-24,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Jurídica,4,718.31,457.17,V853,21
2024-11-07,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Física,10,616.63,489.23,V619,3
2021-01-16,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,4,171.58,89.99,V300,41
2024-01-17,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,8,366.31,246.44,V467,20
2025-04-02,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Física,7,379.7,237.76,V827,41
2020-06-23,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,6,113.04,60.37,V387,18
2019-07-14,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,1,695.3,433.02,V945,14
2024-02-15,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Jurídica,8,726.57,557.12,V369,26
2020-04-02,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,8,514.52,343.37,V407,7
2023-02-07,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,1,658.11,488.21,V948,12
2024-05-30,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Jurídica,6,629.5,362.97,V638,19
2025-03-08,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Física,6,595.27,301.4,V968,49
2021-07-04,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Física,7,736.09,529.41,V280,39
2024-07-06,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,9,119.45,71.88,V769,1
2020-05-12,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,2,442.19,264.91,V201,13
2020-03-13,P004,Filtro de Ar Esportivo,Performance,Oficina,Sudeste,Pessoa Jurídica,9,533.56,300.91,V707,30
2020-12-19,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,2,603.96,463.33,V154,32
2020-12-17,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sul,Pessoa Jurídica,1,496.81,320.91,V897,43
2021-07-14,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,4,274.77,188.19,V863,41
2024-02-12,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Jurídica,3,332.31,251.95,V672,22
2019-05-14,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,1,539.34,331.26,V269,16
2024-01-14,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Física,7,317.11,197.01,V529,19
2021-03-17,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,1,678.02,431.97,V679,23
2020-11-07,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Jurídica,2,502.76,282.82,V611,21
2024-06-14,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,4,739.05,502.06,V771,43
2025-03-05,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,3,124.14,66.16,V657,18
2019-12-05,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Física,10,330.98,182.55,V938,31
2019-12-23,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Jurídica,5,413.28,271.38,V699,22
2024-05-31,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,6,355.91,249.44,V225,5
2019-06-04,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Física,8,418.61,303.15,V151,11
2021-12-24,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Física,3,467.01,351.98,V690,48
2019-10-22,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,6,733.15,543.02,V391,43
2019-08-31,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,6,738.92,590.9,V449,43
2023-12-02,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,1,622.27,360.37,V808,29
2024-06-15,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Física,10,357.07,198.14,V682,30
2022-03-06,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Jurídica,2,386.89,276.29,V578,40
2023-03-26,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,3,473.3,274.43,V986,27
2022-06-17,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Física,3,670.23,351.15,V154,17
2023-06-06,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,7,103.79,58.94,V487,42
2023-08-27,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Física,1,597.47,356.66,V310,21
2019-11-03,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Jurídica,5,258.38,192.86,V598,26
2023-04-01,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Jurídica,6,518.67,310.16,V346,22
2024-05-07,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Jurídica,3,689.23,541.7,V664,18
2024-12-15,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Jurídica,5,715.29,506.01,V962,9
2025-02-25,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Física,10,598.39,416.43,V309,43
2025-02-14,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,9,299.04,208.12,V762,3
2020-04-10,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,1,498.14,386.32,V574,37
2019-07-04,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,7,147.19,82.8,V877,0
2024-01-18,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Jurídica,2,480.8,279.95,V542,24
2019-06-16,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Física,7,113.99,90.93,V586,37
2022-07-03,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,3,614.16,326.01,V731,26
2023-12-31,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Física,10,307.87,221.07,V878,33
2021-04-29,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Física,9,328.49,231.36,V739,11
2023-09-01,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,9,205.44,160.56,V108,49
2021-06-23,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Jurídica,10,688.21,361.36,V135,9
2024-11-10,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,8,599.57,350.72,V268,37
2019-10-12,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Jurídica,6,577.51,298.41,V216,46
2024-06-15,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,3,335.36,202.1,V567,36
2023-03-03,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Jurídica,9,385.87,214.04,V628,25
2021-07-31,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Física,4,329.17,196.38,V862,19
2024-04-24,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,7,401.82,252.35,V961,1
2024-05-19,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Física,8,783.58,625.78,V189,39
2025-02-28,P004,Filtro de Ar Esportivo,Performance,Oficina,Sudeste,Pessoa Jurídica,5,315.56,200.38,V428,16
2024-12-08,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Física,5,554.23,403.4,V218,46
2025-02-18,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,8,607.76,347.11,V395,0
2024-04-12,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Física,7,107.27,77.99,V632,27
2023-06-02,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,1,120.05,65.95,V556,44
2020-02-02,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,10,323.94,175.81,V904,17
2020-10-12,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,1,264.5,185.39,V447,27
2020-12-30,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Jurídica,2,231.38,116.47,V872,6
2024-01-24,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Física,3,732.09,394.1,V521,32
2019-07-14,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,711.03,567.34,V357,24
2025-01-11,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,9,434.36,346.45,V103,2
2023-08-09,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Física,2,340.59,189.15,V979,25
2020-08-02,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,1,357.02,279.84,V301,0
2025-05-07,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,4,652.69,377.15,V114,9
2020-09-03,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,6,419.82,304.52,V736,19
2022-05-18,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Física,4,176.18,94.37,V797,14
2022-11-25,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,1,236.96,122.58,V502,3
2024-08-10,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Jurídica,9,287.26,217.73,V879,14
2022-08-20,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,1,430.12,216.4,V615,1
2021-07-09,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Jurídica,6,130.82,93.43,V331,32
2022-10-31,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,7,331.21,243.71,V569,26
2023-05-03,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Física,3,519.65,312.24,V525,2
2021-05-06,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,4,151.92,93.04,V725,9
2020-12-14,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,6,252.49,196.44,V913,48
